Customer_ID,Customer_Name,Account_Type,Account_Balance,Last_Transaction_Date,Region,Loan_Amount,Loan_Status,Credit_Score,Age,Employment_Status,Annual_Income,Overdue_Payments,Savings_Account_Balance,Branch_ID,Branch_Name,Transaction_Count,Gender,Account_Open_Date,Customer_Risk_Level,Years_Since_Account_Open,Age_Group
CUST96642,Customer_95642,Credit,32019.58,2023-01-07 15:24:00,North,2887.06,Rejected,708,59,Employed,75153.54,9,27532.49,BR95742,Beta Bank,78,Male,2026-03-09,Medium,-2,Senior
CUST96643,Customer_95643,Checking,22505.53,2023-01-07 15:24:00,West,11222.83,Approved,823,25,Self-Employed,89165.37,0,131052.74,BR95743,Gamma Bank,97,Male,2026-03-09,High,-2,Young
CUST96645,Customer_95645,Savings,97852.46,2023-01-07 15:24:00,South,9334.31,Rejected,796,72,Self-Employed,24629.27,3,129325.26,BR95745,Alpha Bank,382,Male,2026-03-09,Low,-2,Senior
CUST96646,Customer_95646,Savings,89072.35,2023-01-07 15:24:00,South,11604.26,Pending,507,68,Unemployed,125065.26,9,143711.14,BR95746,Alpha Bank,393,Female,2026-03-09,Medium,-2,Senior
CUST96647,Customer_95647,Credit,22429.94,2023-01-07 15:24:00,North,44078.48,Rejected,541,44,Self-Employed,73225.84,7,19888.8,BR95747,Alpha Bank,434,Female,2026-03-09,High,-2,Middle-aged
CUST96648,Customer_95648,Checking,31424.5,2023-01-07 15:24:00,North,5004.56,Pending,718,18,Unemployed,149557.86,1,77153.04,BR95748,Delta Bank,265,Female,2026-03-09,High,-2,Young
CUST96650,Customer_95650,Credit,78313.63,2023-01-07 15:25:00,North,35089.9,Pending,466,40,Employed,104943.65,7,185455.27,BR95750,Gamma Bank,420,Female,2026-03-10,High,-2,Middle-aged
CUST96651,Customer_95651,Savings,33145.01,2023-01-07 15:25:00,West,29478.79,Rejected,688,59,Self-Employed,88221.88,4,149989.74,BR95751,Delta Bank,230,Male,2026-03-10,Low,-2,Senior
CUST96652,Customer_95652,Savings,32422.72,2023-01-07 15:25:00,East,46690.78,Pending,775,41,Unemployed,113943.72,7,171044.17,BR95752,Alpha Bank,489,Male,2026-03-10,Low,-2,Middle-aged
CUST96653,Customer_95653,Savings,1730.16,2023-01-07 15:25:00,North,28553.45,Pending,478,51,Unemployed,27810.32,3,157244.54,BR95753,Alpha Bank,210,Male,2026-03-10,Medium,-2,Middle-aged
CUST96654,Customer_95654,Checking,1067.33,2023-01-07 15:25:00,North,1653.0,Pending,785,34,Unemployed,109395.01,1,101888.12,BR95754,Delta Bank,445,Female,2026-03-10,High,-2,Young
CUST96655,Customer_95655,Checking,83945.8,2023-01-07 15:25:00,West,32259.31,Approved,612,49,Self-Employed,70381.34,3,144720.57,BR95755,Gamma Bank,181,Female,2026-03-10,Low,-2,Middle-aged
CUST96656,Customer_95656,Checking,22401.57,2023-01-07 15:25:00,South,12933.72,Rejected,656,30,Unemployed,28180.3,4,65831.0,BR95756,Gamma Bank,394,Female,2026-03-10,High,-2,Young
CUST96658,Customer_95658,Savings,57192.54,2023-01-07 15:25:00,West,33606.43,Rejected,672,59,Self-Employed,55777.06,3,27588.74,BR95758,Gamma Bank,447,Male,2026-03-10,Medium,-2,Senior
CUST96659,Customer_95659,Credit,80771.98,2023-01-07 15:25:00,East,40244.12,Approved,525,46,Self-Employed,22381.59,7,169077.88,BR95759,Beta Bank,466,Male,2026-03-10,Medium,-2,Middle-aged
CUST96661,Customer_95661,Credit,55380.19,2023-01-07 15:26:00,West,5416.14,Approved,655,56,Self-Employed,97617.05,3,54921.73,BR95761,Alpha Bank,158,Male,2026-03-11,High,-2,Senior
CUST96663,Customer_95663,Checking,58359.22,2023-01-07 15:26:00,North,23251.32,Rejected,515,60,Unemployed,48794.14,0,183319.2,BR95763,Alpha Bank,434,Male,2026-03-11,Medium,-2,Senior
CUST96665,Customer_95665,Savings,76588.03,2023-01-07 15:26:00,South,42518.88,Pending,414,21,Self-Employed,126902.17,1,47450.92,BR95765,Alpha Bank,271,Male,2026-03-11,Low,-2,Young
CUST96666,Customer_95666,Credit,31340.7,2023-01-07 15:26:00,North,47398.07,Rejected,652,25,Self-Employed,57336.73,9,50754.8,BR95766,Delta Bank,379,Female,2026-03-11,High,-2,Young
CUST96668,Customer_95668,Savings,74472.61,2023-01-07 15:26:00,South,34542.67,Rejected,749,59,Unemployed,141131.35,3,18323.0,BR95768,Alpha Bank,99,Female,2026-03-11,Low,-2,Senior
CUST96669,Customer_95669,Checking,43766.75,2023-01-07 15:26:00,South,22975.1,Pending,614,46,Employed,133877.86,7,118100.89,BR95769,Gamma Bank,60,Male,2026-03-11,Medium,-2,Middle-aged
CUST96670,Customer_95670,Credit,60458.28,2023-01-07 15:27:00,South,28965.05,Rejected,501,58,Self-Employed,56667.9,8,123571.11,BR95770,Beta Bank,74,Male,2026-03-12,High,-2,Senior
CUST96671,Customer_95671,Credit,44427.96,2023-01-07 15:27:00,East,26510.11,Pending,610,26,Self-Employed,42618.61,0,108182.97,BR95771,Alpha Bank,179,Male,2026-03-12,High,-2,Young
CUST96673,Customer_95673,Credit,99690.69,2023-01-07 15:27:00,South,43792.67,Rejected,544,31,Unemployed,31006.27,1,185417.2,BR95773,Gamma Bank,19,Female,2026-03-12,Medium,-2,Young
CUST96675,Customer_95675,Checking,4633.9,2023-01-07 15:27:00,South,33452.03,Pending,658,73,Employed,143244.62,3,3118.73,BR95775,Delta Bank,168,Male,2026-03-12,Medium,-2,Senior
CUST96677,Customer_95677,Credit,62966.0,2023-01-07 15:27:00,North,28219.42,Pending,664,72,Employed,72391.15,9,115241.65,BR95777,Gamma Bank,374,Male,2026-03-12,Medium,-2,Senior
CUST96678,Customer_95678,Credit,37154.52,2023-01-07 15:27:00,South,16108.08,Pending,818,61,Employed,88371.77,9,67447.15,BR95778,Alpha Bank,20,Female,2026-03-12,Low,-2,Senior
CUST96681,Customer_95681,Credit,24071.54,2023-01-07 15:28:00,West,21858.9,Pending,836,66,Self-Employed,119150.59,4,144213.81,BR95781,Beta Bank,261,Male,2026-03-13,High,-2,Senior
CUST96682,Customer_95682,Checking,27506.07,2023-01-07 15:28:00,South,26103.2,Pending,660,26,Unemployed,134030.36,2,23062.18,BR95782,Beta Bank,219,Female,2026-03-13,Low,-2,Young
CUST96683,Customer_95683,Checking,52033.55,2023-01-07 15:28:00,South,12917.65,Pending,516,45,Self-Employed,82786.1,0,195239.76,BR95783,Beta Bank,454,Male,2026-03-13,High,-2,Middle-aged
CUST96685,Customer_95685,Savings,81663.96,2023-01-07 15:28:00,West,18543.05,Approved,773,30,Self-Employed,36877.93,8,27805.47,BR95785,Alpha Bank,155,Male,2026-03-13,Low,-2,Young
CUST96686,Customer_95686,Savings,4287.9,2023-01-07 15:28:00,West,27236.08,Approved,537,30,Unemployed,38065.94,6,177270.99,BR95786,Delta Bank,339,Female,2026-03-13,Low,-2,Young
CUST96687,Customer_95687,Credit,73878.34,2023-01-07 15:28:00,East,7359.47,Rejected,674,37,Employed,85224.36,3,858.44,BR95787,Beta Bank,422,Male,2026-03-13,Low,-2,Middle-aged
CUST96689,Customer_95689,Checking,45894.23,2023-01-07 15:28:00,South,49010.33,Rejected,553,40,Self-Employed,20214.43,9,175429.9,BR95789,Beta Bank,168,Female,2026-03-13,Medium,-2,Middle-aged
CUST96691,Customer_95691,Savings,67555.24,2023-01-07 15:29:00,North,15883.84,Approved,430,74,Self-Employed,140507.67,5,49870.0,BR95791,Beta Bank,276,Male,2026-03-14,Low,-2,Senior
CUST96692,Customer_95692,Credit,92095.22,2023-01-07 15:29:00,East,17055.9,Approved,800,71,Self-Employed,95315.86,1,195374.17,BR95792,Gamma Bank,248,Male,2026-03-14,Low,-2,Senior
CUST96693,Customer_95693,Credit,49634.01,2023-01-07 15:29:00,West,47262.51,Approved,745,37,Unemployed,63367.86,8,10846.44,BR95793,Alpha Bank,287,Female,2026-03-14,Medium,-2,Middle-aged
CUST96694,Customer_95694,Savings,47453.35,2023-01-07 15:29:00,North,31001.77,Approved,516,48,Self-Employed,69057.28,9,150053.0,BR95794,Alpha Bank,447,Male,2026-03-14,High,-2,Middle-aged
CUST96695,Customer_95695,Credit,21048.57,2023-01-07 15:29:00,East,21081.81,Rejected,415,54,Employed,24257.93,4,106098.48,BR95795,Beta Bank,32,Female,2026-03-14,Low,-2,Middle-aged
CUST96696,Customer_95696,Credit,99571.51,2023-01-07 15:29:00,North,38641.52,Approved,563,53,Self-Employed,110840.28,8,129446.58,BR95796,Beta Bank,410,Female,2026-03-14,Low,-2,Middle-aged
CUST96697,Customer_95697,Checking,18615.14,2023-01-07 15:29:00,East,44904.95,Approved,777,56,Self-Employed,109469.17,4,15096.15,BR95797,Gamma Bank,73,Male,2026-03-14,Medium,-2,Senior
CUST96698,Customer_95698,Savings,37675.65,2023-01-07 15:29:00,West,31880.02,Rejected,788,55,Self-Employed,55604.14,5,674.34,BR95798,Beta Bank,405,Female,2026-03-14,Medium,-2,Senior
CUST96701,Customer_95701,Savings,61953.25,2023-01-07 15:30:00,South,34687.84,Rejected,624,54,Self-Employed,70536.7,8,18009.89,BR95801,Alpha Bank,160,Female,2026-03-15,Low,-2,Middle-aged
CUST96702,Customer_95702,Checking,34169.38,2023-01-07 15:30:00,West,1418.69,Pending,622,78,Employed,70853.88,2,37434.33,BR95802,Gamma Bank,112,Male,2026-03-15,Medium,-2,Senior
CUST96703,Customer_95703,Checking,4704.88,2023-01-07 15:30:00,North,21909.39,Pending,794,79,Unemployed,64782.73,4,125605.76,BR95803,Gamma Bank,361,Male,2026-03-15,Low,-2,Senior
CUST96704,Customer_95704,Credit,53300.73,2023-01-07 15:30:00,South,27430.03,Approved,777,53,Unemployed,142631.22,5,75010.46,BR95804,Delta Bank,200,Female,2026-03-15,High,-2,Middle-aged
CUST96705,Customer_95705,Credit,70359.02,2023-01-07 15:30:00,West,41669.89,Rejected,787,44,Employed,44471.03,3,84660.05,BR95805,Alpha Bank,475,Male,2026-03-15,High,-2,Middle-aged
CUST96706,Customer_95706,Savings,73350.36,2023-01-07 15:30:00,South,11406.43,Pending,515,22,Employed,76654.63,1,6679.54,BR95806,Alpha Bank,198,Male,2026-03-15,Low,-2,Young
CUST96707,Customer_95707,Credit,54557.41,2023-01-07 15:30:00,West,22762.56,Approved,612,62,Employed,57455.77,5,118806.2,BR95807,Beta Bank,452,Female,2026-03-15,Medium,-2,Senior
CUST96708,Customer_95708,Checking,10966.69,2023-01-07 15:30:00,North,19113.12,Rejected,844,59,Unemployed,28308.2,1,20953.92,BR95808,Alpha Bank,477,Female,2026-03-15,High,-2,Senior
CUST96709,Customer_95709,Checking,91804.06,2023-01-07 15:30:00,West,5111.79,Pending,744,59,Employed,39304.6,5,141582.15,BR95809,Alpha Bank,175,Female,2026-03-15,High,-2,Senior
CUST96710,Customer_95710,Checking,7266.24,2023-01-07 15:31:00,South,23129.48,Approved,681,78,Employed,53327.4,5,111048.76,BR95810,Alpha Bank,287,Male,2026-03-16,Medium,-2,Senior
CUST96712,Customer_95712,Credit,50489.5,2023-01-07 15:31:00,West,2958.91,Rejected,536,32,Unemployed,96762.49,7,148694.53,BR95812,Alpha Bank,333,Female,2026-03-16,Medium,-2,Young
CUST96713,Customer_95713,Credit,1928.75,2023-01-07 15:31:00,North,2609.59,Rejected,701,71,Self-Employed,108492.7,9,92395.21,BR95813,Alpha Bank,202,Female,2026-03-16,Low,-2,Senior
CUST96714,Customer_95714,Credit,1716.74,2023-01-07 15:31:00,East,2032.42,Approved,831,68,Employed,100852.25,2,108286.17,BR95814,Gamma Bank,181,Female,2026-03-16,High,-2,Senior
CUST96716,Customer_95716,Savings,5426.98,2023-01-07 15:31:00,West,2569.85,Approved,797,71,Employed,77579.96,9,47533.55,BR95816,Alpha Bank,394,Male,2026-03-16,Low,-2,Senior
CUST96717,Customer_95717,Checking,41970.29,2023-01-07 15:31:00,West,18611.01,Approved,694,71,Self-Employed,20697.77,4,191901.25,BR95817,Beta Bank,44,Male,2026-03-16,High,-2,Senior
CUST96718,Customer_95718,Credit,60699.5,2023-01-07 15:31:00,South,5511.02,Pending,498,22,Self-Employed,49185.01,0,88805.67,BR95818,Alpha Bank,443,Male,2026-03-16,Low,-2,Young
CUST96719,Customer_95719,Checking,47571.8,2023-01-07 15:31:00,West,40519.93,Approved,757,53,Self-Employed,86745.21,2,88757.21,BR95819,Gamma Bank,224,Male,2026-03-16,Low,-2,Middle-aged
CUST96720,Customer_95720,Credit,8404.85,2023-01-07 15:32:00,West,37740.39,Rejected,572,27,Unemployed,61502.36,4,164373.41,BR95820,Alpha Bank,230,Male,2026-03-17,Medium,-2,Young
CUST96722,Customer_95722,Credit,43961.31,2023-01-07 15:32:00,North,35092.75,Rejected,691,61,Unemployed,131629.57,1,40551.41,BR95822,Gamma Bank,159,Male,2026-03-17,Low,-2,Senior
CUST96723,Customer_95723,Savings,79293.92,2023-01-07 15:32:00,South,7026.87,Pending,439,69,Self-Employed,143568.47,8,199858.51,BR95823,Gamma Bank,226,Male,2026-03-17,Low,-2,Senior
CUST96724,Customer_95724,Credit,20867.27,2023-01-07 15:32:00,East,2550.16,Rejected,518,69,Self-Employed,46243.74,8,142715.65,BR95824,Beta Bank,349,Male,2026-03-17,High,-2,Senior
CUST96726,Customer_95726,Credit,97612.54,2023-01-07 15:32:00,East,43111.15,Rejected,631,66,Unemployed,131167.74,7,52665.33,BR95826,Alpha Bank,196,Female,2026-03-17,Low,-2,Senior
CUST96728,Customer_95728,Credit,72938.7,2023-01-07 15:32:00,East,8214.57,Rejected,452,34,Self-Employed,40358.53,1,63508.8,BR95828,Alpha Bank,252,Male,2026-03-17,High,-2,Young
CUST96730,Customer_95730,Savings,58025.6,2023-01-07 15:33:00,East,49492.42,Pending,683,31,Employed,59075.71,3,138286.98,BR95830,Gamma Bank,254,Male,2026-03-18,Medium,-2,Young
CUST96733,Customer_95733,Checking,8784.01,2023-01-07 15:33:00,North,12603.69,Pending,527,75,Self-Employed,115075.66,3,87199.04,BR95833,Gamma Bank,405,Female,2026-03-18,Medium,-2,Senior
CUST96734,Customer_95734,Checking,68667.17,2023-01-07 15:33:00,North,12220.38,Approved,821,41,Self-Employed,138400.87,9,178141.54,BR95834,Alpha Bank,209,Male,2026-03-18,Medium,-2,Middle-aged
CUST96735,Customer_95735,Credit,35092.75,2023-01-07 15:33:00,North,14311.69,Rejected,769,40,Employed,77167.81,2,65535.0,BR95835,Beta Bank,19,Male,2026-03-18,High,-2,Middle-aged
CUST96737,Customer_95737,Credit,19271.59,2023-01-07 15:33:00,North,5900.74,Approved,587,50,Self-Employed,28819.63,1,196157.73,BR95837,Beta Bank,46,Male,2026-03-18,Low,-2,Middle-aged
CUST96738,Customer_95738,Credit,28523.61,2023-01-07 15:33:00,East,23855.64,Approved,507,34,Unemployed,85625.93,9,77857.35,BR95838,Alpha Bank,154,Male,2026-03-18,High,-2,Young
CUST96739,Customer_95739,Credit,92573.86,2023-01-07 15:33:00,East,31194.26,Rejected,636,35,Employed,29287.17,9,102108.53,BR95839,Delta Bank,325,Male,2026-03-18,Medium,-2,Middle-aged
CUST96740,Customer_95740,Savings,44762.17,2023-01-07 15:34:00,West,41988.91,Approved,522,52,Unemployed,35372.82,4,71958.95,BR95840,Delta Bank,293,Male,2026-03-19,Medium,-2,Middle-aged
CUST96742,Customer_95742,Savings,60130.8,2023-01-07 15:34:00,East,17260.22,Approved,618,78,Unemployed,73890.53,9,41684.17,BR95842,Beta Bank,47,Male,2026-03-19,Low,-2,Senior
CUST96743,Customer_95743,Savings,46977.21,2023-01-07 15:34:00,East,30482.66,Rejected,596,28,Employed,40040.85,0,4793.97,BR95843,Delta Bank,412,Female,2026-03-19,Low,-2,Young
CUST96744,Customer_95744,Savings,56197.84,2023-01-07 15:34:00,West,12778.95,Approved,495,54,Self-Employed,82648.9,1,127649.93,BR95844,Alpha Bank,157,Female,2026-03-19,High,-2,Middle-aged
CUST96745,Customer_95745,Credit,35856.36,2023-01-07 15:34:00,South,4085.37,Rejected,728,27,Unemployed,87156.91,6,182209.92,BR95845,Gamma Bank,98,Female,2026-03-19,High,-2,Young
CUST96746,Customer_95746,Credit,95061.22,2023-01-07 15:34:00,North,17960.27,Approved,832,73,Unemployed,47526.37,5,107654.41,BR95846,Beta Bank,406,Female,2026-03-19,Medium,-2,Senior
CUST96747,Customer_95747,Credit,16807.97,2023-01-07 15:34:00,West,23030.48,Rejected,636,18,Employed,22744.19,1,139324.77,BR95847,Alpha Bank,288,Male,2026-03-19,High,-2,Young
CUST96748,Customer_95748,Credit,55852.32,2023-01-07 15:34:00,West,12551.26,Rejected,697,21,Unemployed,120922.19,0,141361.95,BR95848,Alpha Bank,364,Female,2026-03-19,Medium,-2,Young
CUST96749,Customer_95749,Savings,84482.09,2023-01-07 15:34:00,West,35526.32,Rejected,431,69,Employed,49078.49,4,115250.23,BR95849,Delta Bank,305,Female,2026-03-19,High,-2,Senior
CUST96750,Customer_95750,Credit,15627.65,2023-01-07 15:35:00,West,34331.48,Approved,576,26,Employed,21540.94,4,121321.38,BR95850,Beta Bank,320,Female,2026-03-20,High,-2,Young
CUST96751,Customer_95751,Checking,75929.24,2023-01-07 15:35:00,North,21160.11,Rejected,493,70,Unemployed,128439.04,7,40996.28,BR95851,Alpha Bank,428,Male,2026-03-20,Low,-2,Senior
CUST96752,Customer_95752,Credit,13032.3,2023-01-07 15:35:00,West,6900.64,Approved,576,63,Employed,71800.58,2,133900.66,BR95852,Gamma Bank,139,Male,2026-03-20,High,-2,Senior
CUST96754,Customer_95754,Savings,6571.7,2023-01-07 15:35:00,West,19673.39,Pending,671,70,Employed,74587.75,9,143134.65,BR95854,Alpha Bank,452,Male,2026-03-20,High,-2,Senior
CUST96755,Customer_95755,Savings,80007.7,2023-01-07 15:35:00,West,27059.26,Rejected,829,18,Employed,93594.19,4,52511.76,BR95855,Alpha Bank,327,Female,2026-03-20,Low,-2,Young
CUST96756,Customer_95756,Savings,5444.79,2023-01-07 15:35:00,East,32498.51,Pending,663,23,Self-Employed,112184.08,0,20980.04,BR95856,Delta Bank,39,Female,2026-03-20,Low,-2,Young
CUST96757,Customer_95757,Credit,42318.18,2023-01-07 15:35:00,South,4320.5,Approved,414,69,Unemployed,137459.75,7,52623.11,BR95857,Delta Bank,489,Female,2026-03-20,High,-2,Senior
CUST96758,Customer_95758,Savings,92780.39,2023-01-07 15:35:00,West,42921.45,Approved,617,75,Unemployed,99825.13,9,96796.02,BR95858,Alpha Bank,237,Male,2026-03-20,Low,-2,Senior
CUST96759,Customer_95759,Savings,54095.11,2023-01-07 15:35:00,South,24375.64,Approved,541,71,Unemployed,137186.14,1,105546.15,BR95859,Delta Bank,133,Male,2026-03-20,Medium,-2,Senior
CUST96760,Customer_95760,Checking,17952.96,2023-01-07 15:36:00,East,42540.47,Approved,773,44,Employed,80041.41,7,22656.54,BR95860,Gamma Bank,312,Male,2026-03-21,High,-2,Middle-aged
CUST96761,Customer_95761,Checking,73593.46,2023-01-07 15:36:00,East,36548.87,Rejected,576,55,Employed,131649.96,6,196678.71,BR95861,Beta Bank,121,Male,2026-03-21,High,-2,Senior
CUST96762,Customer_95762,Credit,8897.9,2023-01-07 15:36:00,South,40160.99,Pending,705,43,Self-Employed,111961.09,7,51165.21,BR95862,Delta Bank,287,Female,2026-03-21,Low,-2,Middle-aged
CUST96763,Customer_95763,Savings,13887.58,2023-01-07 15:36:00,North,26721.28,Rejected,675,61,Unemployed,71753.91,0,145140.06,BR95863,Beta Bank,368,Male,2026-03-21,Medium,-2,Senior
CUST96764,Customer_95764,Checking,25905.23,2023-01-07 15:36:00,West,29339.96,Rejected,514,72,Self-Employed,48744.9,6,197027.18,BR95864,Beta Bank,300,Male,2026-03-21,High,-2,Senior
CUST96765,Customer_95765,Checking,20365.42,2023-01-07 15:36:00,West,40972.19,Rejected,730,68,Employed,96142.23,3,48351.05,BR95865,Beta Bank,14,Male,2026-03-21,Medium,-2,Senior
CUST96766,Customer_95766,Savings,73040.09,2023-01-07 15:36:00,West,39129.69,Pending,633,69,Unemployed,57118.51,2,131681.23,BR95866,Gamma Bank,490,Female,2026-03-21,Low,-2,Senior
CUST96767,Customer_95767,Credit,17705.41,2023-01-07 15:36:00,East,32728.09,Rejected,546,35,Unemployed,112246.07,0,19763.7,BR95867,Gamma Bank,268,Male,2026-03-21,High,-2,Middle-aged
CUST96768,Customer_95768,Checking,31024.49,2023-01-07 15:36:00,South,33893.47,Rejected,823,47,Self-Employed,20851.58,3,131203.5,BR95868,Gamma Bank,387,Female,2026-03-21,High,-2,Middle-aged
CUST96769,Customer_95769,Savings,42242.38,2023-01-07 15:36:00,East,11228.8,Approved,452,59,Self-Employed,28371.91,0,106971.7,BR95869,Beta Bank,297,Male,2026-03-21,High,-2,Senior
CUST96770,Customer_95770,Credit,82367.07,2023-01-07 15:37:00,North,37355.68,Pending,448,23,Unemployed,36772.89,3,121567.72,BR95870,Alpha Bank,356,Female,2026-03-22,High,-2,Young
CUST96771,Customer_95771,Checking,94139.41,2023-01-07 15:37:00,East,43321.72,Rejected,480,25,Employed,96870.93,0,87090.43,BR95871,Beta Bank,239,Female,2026-03-22,High,-2,Young
CUST96772,Customer_95772,Checking,62973.1,2023-01-07 15:37:00,West,40130.27,Approved,614,74,Employed,63789.52,7,18181.15,BR95872,Gamma Bank,21,Male,2026-03-22,Medium,-2,Senior
CUST96775,Customer_95775,Savings,299.17,2023-01-07 15:37:00,North,8229.7,Pending,611,72,Employed,114797.82,4,90180.54,BR95875,Beta Bank,402,Female,2026-03-22,High,-2,Senior
CUST96776,Customer_95776,Savings,70633.19,2023-01-07 15:37:00,East,22680.48,Approved,677,39,Employed,30170.2,2,119733.66,BR95876,Gamma Bank,244,Male,2026-03-22,High,-2,Middle-aged
CUST96777,Customer_95777,Checking,72144.19,2023-01-07 15:37:00,South,17120.83,Pending,498,46,Employed,112870.79,2,159486.88,BR95877,Delta Bank,156,Female,2026-03-22,High,-2,Middle-aged
CUST96778,Customer_95778,Savings,37653.26,2023-01-07 15:37:00,West,16144.64,Approved,568,32,Unemployed,127858.07,0,182500.92,BR95878,Delta Bank,55,Female,2026-03-22,High,-2,Young
CUST96779,Customer_95779,Checking,27712.37,2023-01-07 15:37:00,North,5808.53,Rejected,517,67,Employed,149616.34,5,77085.34,BR95879,Gamma Bank,295,Male,2026-03-22,Medium,-2,Senior
CUST96781,Customer_95781,Savings,1918.41,2023-01-07 15:38:00,South,10616.63,Approved,760,24,Employed,67911.2,6,102573.82,BR95881,Gamma Bank,236,Female,2026-03-23,Medium,-2,Young
CUST96783,Customer_95783,Savings,63635.91,2023-01-07 15:38:00,West,14147.33,Pending,502,55,Self-Employed,146251.2,1,129764.0,BR95883,Delta Bank,161,Female,2026-03-23,High,-2,Senior
CUST96784,Customer_95784,Savings,11256.17,2023-01-07 15:38:00,West,48151.94,Approved,518,56,Self-Employed,21030.54,7,83365.16,BR95884,Gamma Bank,446,Male,2026-03-23,Low,-2,Senior
CUST96785,Customer_95785,Savings,49395.81,2023-01-07 15:38:00,East,12465.75,Rejected,673,25,Unemployed,142323.07,0,9679.49,BR95885,Beta Bank,182,Male,2026-03-23,High,-2,Young
CUST96786,Customer_95786,Checking,70179.96,2023-01-07 15:38:00,South,4664.17,Rejected,557,72,Employed,140048.87,5,121321.99,BR95886,Gamma Bank,385,Male,2026-03-23,High,-2,Senior
CUST96787,Customer_95787,Checking,90598.1,2023-01-07 15:38:00,West,30576.09,Rejected,732,76,Employed,97608.7,2,121016.81,BR95887,Delta Bank,416,Female,2026-03-23,High,-2,Senior
CUST96788,Customer_95788,Credit,91007.35,2023-01-07 15:38:00,South,30734.88,Rejected,433,28,Self-Employed,62958.86,2,70788.6,BR95888,Gamma Bank,42,Male,2026-03-23,Low,-2,Young
CUST96789,Customer_95789,Savings,69288.56,2023-01-07 15:38:00,West,34697.85,Pending,840,50,Employed,133551.32,8,131107.43,BR95889,Alpha Bank,25,Female,2026-03-23,Low,-2,Middle-aged
CUST96790,Customer_95790,Savings,53473.12,2023-01-07 15:39:00,South,47919.66,Rejected,622,62,Unemployed,128148.34,9,188959.19,BR95890,Delta Bank,46,Male,2026-03-24,High,-2,Senior
CUST96791,Customer_95791,Savings,4561.61,2023-01-07 15:39:00,North,46289.54,Pending,838,70,Self-Employed,30745.01,0,59847.7,BR95891,Beta Bank,8,Male,2026-03-24,High,-2,Senior
CUST96792,Customer_95792,Credit,91322.68,2023-01-07 15:39:00,South,40326.21,Rejected,753,75,Unemployed,144142.21,6,188061.62,BR95892,Alpha Bank,227,Female,2026-03-24,High,-2,Senior
CUST96793,Customer_95793,Savings,21845.49,2023-01-07 15:39:00,South,3129.95,Rejected,524,50,Self-Employed,86199.58,1,154152.68,BR95893,Alpha Bank,149,Female,2026-03-24,Low,-2,Middle-aged
CUST96795,Customer_95795,Credit,21698.21,2023-01-07 15:39:00,East,44312.46,Pending,471,43,Unemployed,72467.7,2,40389.58,BR95895,Gamma Bank,322,Female,2026-03-24,Low,-2,Middle-aged
CUST96796,Customer_95796,Savings,8471.07,2023-01-07 15:39:00,North,46968.64,Rejected,443,70,Unemployed,107749.29,2,137017.77,BR95896,Gamma Bank,424,Male,2026-03-24,Medium,-2,Senior
CUST96799,Customer_95799,Checking,40553.96,2023-01-07 15:39:00,South,48763.82,Pending,449,47,Unemployed,121322.34,3,38646.77,BR95899,Gamma Bank,53,Female,2026-03-24,High,-2,Middle-aged
CUST96800,Customer_95800,Savings,17613.25,2023-01-07 15:40:00,East,21700.08,Pending,590,37,Self-Employed,44276.25,2,38188.31,BR95900,Beta Bank,397,Male,2026-03-25,High,-2,Middle-aged
CUST96801,Customer_95801,Checking,24587.41,2023-01-07 15:40:00,West,14054.32,Rejected,645,68,Unemployed,36957.2,3,165373.23,BR95901,Delta Bank,166,Male,2026-03-25,Medium,-2,Senior
CUST96802,Customer_95802,Credit,46030.12,2023-01-07 15:40:00,East,4837.68,Approved,795,62,Employed,32147.87,9,171555.26,BR95902,Alpha Bank,115,Female,2026-03-25,Medium,-2,Senior
CUST96803,Customer_95803,Savings,33042.59,2023-01-07 15:40:00,East,16867.92,Pending,431,40,Employed,72294.23,5,64211.04,BR95903,Gamma Bank,229,Male,2026-03-25,High,-2,Middle-aged
CUST96804,Customer_95804,Savings,53885.61,2023-01-07 15:40:00,South,6919.96,Rejected,451,79,Self-Employed,144904.71,4,69671.17,BR95904,Gamma Bank,113,Female,2026-03-25,High,-2,Senior
CUST96806,Customer_95806,Checking,32172.94,2023-01-07 15:40:00,South,18132.36,Pending,849,67,Unemployed,131360.22,2,116169.75,BR95906,Alpha Bank,279,Female,2026-03-25,Medium,-2,Senior
CUST96807,Customer_95807,Credit,50002.48,2023-01-07 15:40:00,East,31315.2,Rejected,420,55,Unemployed,78725.7,7,60405.54,BR95907,Gamma Bank,6,Female,2026-03-25,High,-2,Senior
CUST96809,Customer_95809,Savings,39562.07,2023-01-07 15:40:00,North,40304.72,Approved,501,47,Employed,26420.66,4,59368.51,BR95909,Gamma Bank,427,Male,2026-03-25,High,-2,Middle-aged
CUST96810,Customer_95810,Savings,91741.67,2023-01-07 15:41:00,North,48863.16,Approved,613,43,Employed,120484.25,7,104721.56,BR95910,Beta Bank,412,Female,2026-03-26,High,-2,Middle-aged
CUST96811,Customer_95811,Credit,96216.31,2023-01-07 15:41:00,West,47768.79,Pending,794,36,Unemployed,40457.01,8,12452.87,BR95911,Alpha Bank,281,Male,2026-03-26,Medium,-2,Middle-aged
CUST96812,Customer_95812,Checking,1755.22,2023-01-07 15:41:00,South,31579.8,Pending,622,35,Employed,88394.19,2,132655.21,BR95912,Beta Bank,113,Female,2026-03-26,High,-2,Middle-aged
